"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","ENSEMBL","ENTREZID"
"33","OSBPL8",859.531514661454,-0.65427218007359,0.109372119576845,-5.98207461467271,2.20313300847553e-09,2.90502685589967e-07,"none","ENSG00000091039",114882
"34","LIPH",316.952973647888,1.92861188720787,0.322538451048994,5.97947897664737,2.23852448654771e-09,2.93369553593719e-07,"up","ENSG00000163898",200879
"35","ALDH3B2",1757.85744948168,1.25036375753934,0.210655348555998,5.93558989178455,2.92790847651077e-09,3.72364123583704e-07,"none","ENSG00000132746",222
"36","PLA2G4F",117.646304905,1.27223310547105,0.215701268953481,5.89812527132341,3.67654810716715e-09,4.46440951792901e-07,"none","ENSG00000168907",255189
"37","ATP6V1B1",65.876012036609,1.772928501775,0.301436911010104,5.8815905982913,4.06342423514001e-09,4.74327830434534e-07,"up","ENSG00000116039",525
"38","CA13",80.1670405132257,2.07936634030266,0.354378957975888,5.86763489621228,4.42055325701824e-09,5.04397673289131e-07,"up","ENSG00000185015",377677
"39","DUS1L",5937.4054966563,0.676441591293878,0.115938110757832,5.83450590036619,5.3950199049043e-09,5.94641860595426e-07,"none","ENSG00000169718",64118
"40","SLC38A2",12351.2447577306,-0.659795557010897,0.113202421164326,-5.82845799784733,5.59418725889406e-09,6.10334349012233e-07,"none","ENSG00000134294",54407
"41","ATP10A",18.9366059715224,3.27775641788914,0.563355341155208,5.81827521359401,5.94579487743961e-09,6.34855319918132e-07,"up","ENSG00000206190",57194
"42","ELOVL5",3108.33516765588,-0.642653821423252,0.110948500341345,-5.79236149606403,6.94035558858632e-09,7.20298462589025e-07,"none","ENSG00000012660",60481
"43","ATP2A3",128.299379183318,1.26032984370225,0.220050204364606,5.72746499982332,1.01942460959843e-08,1.00970014442852e-06,"none","ENSG00000074370",489
"44","SOD3",277.024614188426,1.61174149300089,0.282095590436202,5.71345865601326,1.10702778803514e-08,1.07662209268051e-06,"up","ENSG00000109610",6649
"45","NT5E",5243.04357417951,-0.801344782338804,0.140240009618381,-5.71409531787261,1.10289170339951e-08,1.07662209268051e-06,"none","ENSG00000135318",4907
"46","SLC27A2",85.1148124895823,1.58152668013083,0.279247962369161,5.66352093212441,1.48298070642469e-08,1.39796948785903e-06,"up","ENSG00000140284",11001
"47","PRODH",111.605472159938,1.33150937728388,0.235282886681791,5.65918497542358,1.52093555885984e-08,1.4274876841299e-06,"none","ENSG00000100033",5625
"48","PRODH",111.605472159938,1.33150937728388,0.235282886681791,5.65918497542358,1.52093555885984e-08,1.4274876841299e-06,"none","ENSG00000277196",5625
"49","PSPH",525.716488151224,-0.745786538410257,0.132321598200206,-5.63616634437761,1.73877431580365e-08,1.59830035723129e-06,"none","ENSG00000146733",5723
"50","MGLL",1508.48935273776,0.78336447250014,0.140056540205436,5.59320165521077,2.22920123161539e-08,1.99634258629623e-06,"none","ENSG00000074416",11343
"51","TMCO3",1196.28379652892,-0.871025477223927,0.156742446782843,-5.55704912805577,2.74373555077489e-08,2.3778672658389e-06,"none","ENSG00000150403",55002
"52","LHPP",825.97840821779,0.88045347860113,0.159157488762497,5.53196387708145,3.166651281053e-08,2.69015161990799e-06,"none","ENSG00000107902",64077
"53","KDM3A",2251.26833909143,-1.0198181267484,0.186410303785919,-5.47082487414215,4.47945766059421e-08,3.60587953180342e-06,"none","ENSG00000115548",55818
"54","ATP10D",1001.21763249989,-0.902467207059523,0.16523020097943,-5.46187804475207,4.71123699782963e-08,3.77830659680419e-06,"none","ENSG00000145246",57205
"55","GABRE",256.042949339494,4.33871232783442,0.7945840667429,5.46035656820976,4.75179253515186e-08,3.79666457093007e-06,"up","ENSG00000102287",2564
"56","GCLM",737.798173366199,-0.733360565394572,0.135308015186997,-5.41993439472941,5.96209106093086e-08,4.62610913980458e-06,"none","ENSG00000023909",2730
"57","HK2",6229.27833337337,-1.48575375235867,0.274417038833174,-5.4142182959051,6.15570312032239e-08,4.74209774785266e-06,"none","ENSG00000159399",3099
"58","TRPV6",64.2394152503742,1.6488062971856,0.305210092021599,5.40220110765183,6.58280870464936e-08,5.03989486930557e-06,"up","ENSG00000165125",55503
"59","TRPV6",64.2394152503742,1.6488062971856,0.305210092021599,5.40220110765183,6.58280870464936e-08,5.03989486930557e-06,"up","ENSG00000276971",55503
"60","TRPM4",1032.09444815546,0.826883448879056,0.153069082170488,5.40202787626359,6.58917069871523e-08,5.03989486930557e-06,"none","ENSG00000130529",54795
"61","PLA2G2F",206.526865329548,1.98023913757846,0.367921018637493,5.38223976687114,7.35646853799387e-08,5.58701690060432e-06,"up","ENSG00000158786",64600
"62","ABCA7",397.495345757662,0.772768736654492,0.144114631758683,5.3621809751315,8.22231000596501e-08,6.17909471881839e-06,"none","ENSG00000064687",10347
"63","GGT6",283.997680306742,1.21830069387667,0.228366541197679,5.33484759845833,9.56248382907404e-08,7.16120086892991e-06,"none","ENSG00000167741",124975
"64","CYP4F12",32.9105504848352,1.95965903210638,0.367913925912168,5.3264062436555,1.00174949766107e-07,7.3988322863331e-06,"up","ENSG00000186204",66002
"65","ALDH3B1",281.550788672907,1.0548250899835,0.198946632973719,5.30205047563104,1.14509168218975e-07,8.12259258260865e-06,"none","ENSG00000006534",221
"66","CRYZ",626.424408025841,-0.72336578953657,0.138453029818841,-5.22462954030736,1.74504126132863e-07,1.16478794502286e-05,"none","ENSG00000116791",1429
"67","CLIC2",65.1306228600239,1.66367891073562,0.318891036650448,5.21707642902258,1.81769271055909e-07,1.19839476773149e-05,"up","ENSG00000155962",1193
"68","ASIC1",195.17344553458,1.64152238696628,0.315468867152768,5.20343703574198,1.95636056310281e-07,1.26270443191498e-05,"up","ENSG00000110881",41
"69","STRA6",80.1334606269552,2.63579890350118,0.506493725045735,5.20401097419949,1.95032481510004e-07,1.26270443191498e-05,"up","ENSG00000137868",64220
"70","STRA6",80.1334606269552,2.63579890350118,0.506493725045735,5.20401097419949,1.95032481510004e-07,1.26270443191498e-05,"up","ENSG00000288257",64220
"71","SLC39A2",210.815071079389,2.29936411928084,0.443172632645862,5.18841631883496,2.12090029013244e-07,1.35668184332787e-05,"up","ENSG00000165794",29986
"72","SLC22A18",195.051135532596,0.756781598389423,0.14670895163459,5.15838733736132,2.49085915163353e-07,1.5428252376386e-05,"none","ENSG00000110628",5002
"73","SLC22A18",195.051135532596,0.756781598389423,0.14670895163459,5.15838733736132,2.49085915163353e-07,1.5428252376386e-05,"none","ENSG00000276130",5002
"74","IDS",176.783270408748,-1.1826047390234,0.230506624786936,-5.13045878883749,2.89036836695797e-07,1.76987713136831e-05,"none","ENSG00000010404",3423
"75","HSD11B2",126.278092654565,1.2510410311148,0.244481538195821,5.11711861904584,3.10238526291202e-07,1.87302152965641e-05,"none","ENSG00000176387",3291
"76","CYP4B1",91.1039844102987,1.59287243347764,0.31160755187921,5.11179021134601,3.1912010598392e-07,1.91587945193083e-05,"up","ENSG00000142973",1580
"77","ACSL4",1659.41614011145,-0.730967557694292,0.14323215987629,-5.10337593404742,3.33647276592345e-07,1.9755043845177e-05,"none","ENSG00000068366",2182
"78","ITPR1",332.085421555016,-1.05413133370424,0.209334094106879,-5.03564093656926,4.76252564801603e-07,2.67960638096357e-05,"none","ENSG00000150995",3708
"79","KCNC3",123.148184155789,1.25549286177091,0.249571765268414,5.03058853801283,4.88976516758478e-07,2.72975903238701e-05,"none","ENSG00000131398",3748
"80","SLC35C1",1623.45435101643,0.510904051047802,0.102156685706396,5.00118075987871,5.698025705738e-07,3.06169166233567e-05,"none","ENSG00000181830",55343
"81","PGK1",15788.9406491984,-1.60446622514173,0.320995106075293,-4.99841335514126,5.78039696750874e-07,3.0904993040464e-05,"down","ENSG00000102144",5230
"82","HAS2",20.1266191535732,-2.34928610546497,0.471996605579292,-4.97733686576335,6.4465073119556e-07,3.40429438957891e-05,"down","ENSG00000170961",3037
"83","SLC5A5",135.337022883373,1.81814785111345,0.367037722772408,4.95357217612438,7.2863313827274e-07,3.79294309495222e-05,"up","ENSG00000105641",6528
"84","SLC4A11",1056.69796532499,1.32099459197748,0.267357540385015,4.94092887776851,7.77512681480729e-07,4.0267662802567e-05,"none","ENSG00000088836",83959
"85","KCTD12",1137.81631515223,-0.876206752636868,0.177398701116259,-4.93919485950826,7.84457931069873e-07,4.052969786655e-05,"none","ENSG00000178695",115207
"86","ALOX5",26.7012655449309,2.57817596976932,0.522061021185673,4.93845712501945,7.8743085915523e-07,4.05555166803725e-05,"up","ENSG00000012779",240
"87","ALOX5",26.7012655449309,2.57817596976932,0.522061021185673,4.93845712501945,7.8743085915523e-07,4.05555166803725e-05,"up","ENSG00000275565",240
"88","GRIA3",50.1529965431495,2.33624669290865,0.474885537651374,4.91959958280252,8.67214384638973e-07,4.40639214398238e-05,"up","ENSG00000125675",2892
"89","TM7SF2",416.904767935404,1.03101931814206,0.209731705166068,4.91589632252159,8.83771626469908e-07,4.47247267953448e-05,"none","ENSG00000149809",7108
"90","SLC9A4",30.0211178355809,2.0420929852712,0.417508806855636,4.89113750833358,1.0025489127128e-06,4.92905398456345e-05,"up","ENSG00000180251",389015
"91","PTGS1",3434.25311148451,-1.07309618926958,0.221464656099417,-4.84545122535427,1.26324244125113e-06,5.92813750869224e-05,"none","ENSG00000095303",5742
"92","OASL",230.787124422168,1.67852063188358,0.346895443956407,4.83869321758665,1.30695600146863e-06,6.07886491141597e-05,"up","ENSG00000135114",8638
"93","PIP5K1B",29.7498613567754,1.98327708107678,0.412356294438491,4.80962000053238,1.51217492710502e-06,6.87128450491929e-05,"up","ENSG00000107242",8395
"94","PLOD2",1654.84854019819,-1.07204582831342,0.223081910665479,-4.80561523395323,1.54276347546141e-06,6.9807611322299e-05,"none","ENSG00000152952",5352
"95","TYMP",1383.3475237764,1.50249913324279,0.312941874090916,4.80120833176287,1.57711088767964e-06,7.10625666853217e-05,"up","ENSG00000025708",1890
"96","SCNN1A",300.931241251109,1.35860027241274,0.283198441440778,4.79734374772981,1.60783542865685e-06,7.22954118579953e-05,"none","ENSG00000111319",6337
"97","ST6GALNAC1",156.12095366062,1.62321390043033,0.338712220389138,4.79230982149231,1.64872032532578e-06,7.35360152130356e-05,"up","ENSG00000070526",55808
"98","CERS6",581.271467960418,-0.902148945950276,0.188348078300193,-4.78979639236039,1.669506291508e-06,7.41378072797139e-05,"none","ENSG00000172292",253782
"99","RDH12",69.9701694653485,1.40705770736458,0.294022806261037,4.78553934389489,1.70528775652413e-06,7.52602664291031e-05,"none","ENSG00000139988",145226
"100","KCNN2",9.54932922387809,3.30507543212736,0.690708099822832,4.78505382081825,1.70941520440391e-06,7.52878298939614e-05,"up","ENSG00000080709",3781
"101","FOLR1",251.728469482129,1.64080219227099,0.345485616766497,4.74926339228747,2.04158900989873e-06,8.67191157900266e-05,"up","ENSG00000110195",2348
"102","ATP13A4",87.0061165293391,4.86665896162299,1.02513142907303,4.74735124063422,2.06097867951246e-06,8.73700488338487e-05,"up","ENSG00000127249",84239
"103","SCN3B",32.0353889569532,1.49200713908121,0.316329527607162,4.71662304296195,2.39791373460903e-06,9.88438237211178e-05,"none","ENSG00000166257",55800
"104","MGST1",1069.57364368295,1.79337279320359,0.380301370893149,4.71566218389327,2.40925890249002e-06,9.90099456811051e-05,"up","ENSG00000008394",4257
"105","SMPDL3B",19.235193406506,2.31690731272347,0.494244598320254,4.68777467795852,2.76191864650666e-06,0.000111792688266229,"up","ENSG00000130768",27293
"106","LOXL4",425.989390472234,1.12972770352115,0.241217953799095,4.68343125264246,2.821121005141e-06,0.000113760513627571,"none","ENSG00000138131",84171
"107","HILPDA",1206.42337147793,-1.49550036783305,0.320644086481042,-4.66405098639318,3.10044508886773e-06,0.000122721669051628,"none","ENSG00000135245",29923
"108","GBE1",797.968619161797,-1.08003070773328,0.232125790981639,-4.65278202463382,3.27486379492508e-06,0.000128208829771083,"none","ENSG00000114480",2632
"109","DLD",1345.48623131233,-0.622084554107057,0.133804471777708,-4.64920600815598,3.33215270098212e-06,0.000129502348936176,"none","ENSG00000091140",1738
"110","ABCD1",380.887124384707,0.819112591958111,0.176591214292623,4.6384674075619,3.51002273079829e-06,0.00013431297143353,"none","ENSG00000101986",215
"111","LSS",1792.52066709882,-0.857251576115861,0.184818229069047,-4.63834969328485,3.51202205116289e-06,0.00013431297143353,"none","ENSG00000160285",4047
"112","LSS",1792.52066709882,-0.857251576115861,0.184818229069047,-4.63834969328485,3.51202205116289e-06,0.00013431297143353,"none","ENSG00000281289",4047
"113","CHST6",18.8564265682279,3.19320601924631,0.692523115803855,4.61097391029288,4.00786841459648e-06,0.000151656894075567,"up","ENSG00000183196",4166
"114","SLC25A23",131.33069811344,1.71174333296079,0.372216309824794,4.59878647920218,4.24959049197255e-06,0.000158845997293854,"up","ENSG00000125648",79085
"115","IDO1",45.0275768662978,5.03494564966655,1.09645367764167,4.59202769103395,4.38960106854837e-06,0.0001637946107054,"up","ENSG00000131203",3620
"116","P4HTM",241.257817050821,0.788529641624712,0.172299354066919,4.5765095632248,4.72798105394751e-06,0.000174602228165797,"none","ENSG00000178467",54681
"117","NME7",602.751911837576,-0.513974572328011,0.112473117006384,-4.56975485349834,4.88295049819226e-06,0.000178789190898886,"none","ENSG00000143156",29922
"118","GRIK2",95.9786848781546,-4.04480790441977,0.885440202471092,-4.56813220489819,4.92089629159194e-06,0.000179566763998617,"down","ENSG00000164418",2898
"119","ACSL5",73.8031059376356,2.02860861477765,0.446800555266487,4.54030012019058,5.61742102961644e-06,0.000201898378243388,"up","ENSG00000197142",51703
"120","SLC15A1",73.1230705410514,3.87992114614058,0.854819400015138,4.53887820757446,5.65542873250692e-06,0.000202586882912952,"up","ENSG00000088386",6564
"121","INPP5J",32.5124577700853,1.33330675467609,0.293743284446611,4.53902038028865,5.65161741012034e-06,0.000202586882912952,"none","ENSG00000185133",27124
"122","SLC4A7",460.044289109649,-0.84225595251082,0.185720563383591,-4.53507106141612,5.75840942142316e-06,0.000205590521087455,"none","ENSG00000033867",9497
"123","GABRB3",9.51643438099835,3.09135779594673,0.685886733348809,4.50709664677916,6.57207033213231e-06,0.000231563127292655,"up","ENSG00000166206",2562
"124","ACBD4",143.321215856979,1.01265323271317,0.224911303753892,4.50245592734305,6.71726875268478e-06,0.000235905649185382,"none","ENSG00000181513",79777
"125","FMO2",134.177437716483,3.23764910887663,0.72376127192224,4.473366059333,7.69977960205998e-06,0.00026478618077932,"up","ENSG00000094963",2327
"126","LOXL2",888.260109172615,-1.92774779695659,0.432315843131644,-4.45911901583856,8.22972164782574e-06,0.000280319187601773,"down","ENSG00000134013",4017
"127","CES5A",25.5068021890973,3.31302657091249,0.744164123045441,4.45201060937224,8.50699617527946e-06,0.000287938376055561,"up","ENSG00000159398",221223
"128","CES5A",25.5068021890973,3.31302657091249,0.744164123045441,4.45201060937224,8.50699617527946e-06,0.000287938376055561,"up","ENSG00000261972",221223
"129","ST3GAL5",995.292998032884,-1.0641582654734,0.239066721690308,-4.45130237261519,8.53510602399767e-06,0.000288435587694626,"none","ENSG00000115525",8869
"130","RENBP",71.7581692353232,1.75449379885646,0.394488364849593,4.44751722785386,8.68684939931021e-06,0.000292643345046041,"up","ENSG00000102032",5973
"131","PIK3R3",676.308199645807,0.744703883712695,0.167556684608622,4.4444892512177,8.81009123777952e-06,0.000296330658800618,"none","ENSG00000117461",8503
"132","GDPD3",102.53608475703,1.35526502737183,0.305004965483041,4.44341955294229,8.85402712042007e-06,0.000296879258813087,"none","ENSG00000102886",79153
"133","SLC9A2",115.823394111765,1.36895603479231,0.308793653315565,4.43323889624549,9.28279097858724e-06,0.000310287755058749,"none","ENSG00000115616",6549
"134","GSTA1",61.381949852389,1.42451750721477,0.322833233464342,4.41254914163635,1.02160596544604e-05,0.00033625385934658,"none","ENSG00000243955",2938
"135","SLC5A1",98.6939512673502,1.89869607576951,0.433022118915405,4.38475540354658,1.16116175311647e-05,0.00037360553233132,"up","ENSG00000100170",6523
"136","KDM4C",482.110424734389,-0.512900946714157,0.117149086963421,-4.37818987760703,1.19669071398976e-05,0.000382745141603899,"none","ENSG00000107077",23081
"137","ACER3",780.224035757356,-0.655707100216429,0.150399708229568,-4.35976311347338,1.30203315319193e-05,0.000412752191173366,"none","ENSG00000078124",55331
"138","UGDH",1155.42602455011,-0.642490173304433,0.1478176610804,-4.34650479928088,1.38324026261305e-05,0.000432750843731329,"none","ENSG00000109814",7358
"139","PFKFB3",1714.12322898211,-1.1971168449682,0.276717739466949,-4.32612974966566,1.51752056031381e-05,0.000467278931272559,"none","ENSG00000170525",5209
"140","HPSE",49.0827774640331,1.54744645121896,0.357993538579278,4.32255413703864,1.54233221389718e-05,0.000471343305684912,"up","ENSG00000173083",10855
"141","PIGS",2029.67963299905,-0.699018129368407,0.163844358535039,-4.26635457954396,1.98692903751268e-05,0.000588224046876861,"none","ENSG00000087111",94005
"142","PGAM1",7866.94358922067,-0.830769327969632,0.194937839123275,-4.26171405051981,2.02864916069997e-05,0.0005978261803746,"none","ENSG00000171314",5223
"143","ASPG",222.360355665737,1.14015879244619,0.271242126891369,4.20347239388378,2.62851222614502e-05,0.000735606943704881,"none","ENSG00000166183",374569
"144","KCTD9",470.383105551397,-0.616491387709422,0.146940864003024,-4.19550675635565,2.72262170083698e-05,0.000756037573851281,"none","ENSG00000104756",54793
"145","PGM2L1",373.406752202543,-0.745455346129077,0.177931400708113,-4.18956599657166,2.79488489226005e-05,0.000770237390338608,"none","ENSG00000165434",283209
"146","ADH7",45.3993642704902,1.63047419351436,0.389418079604803,4.1869504239994,2.82727549817669e-05,0.000777066908980968,"up","ENSG00000196344",131
"147","MECR",650.488480346623,0.494426142100008,0.118426135003881,4.17497490806235,2.98018899920519e-05,0.000808752552524207,"none","ENSG00000116353",51102
"148","SLC24A3",74.1829833317476,1.36365837619601,0.326873052448422,4.17182868389306,3.02164790296176e-05,0.00081793801484077,"none","ENSG00000185052",57419
"149","SLC7A8",1272.53302483768,0.748284478632067,0.17991821585818,4.15902567209704,3.19607980774148e-05,0.000860818838443453,"none","ENSG00000092068",23428
"150","KCNE3",20.8479836329172,2.45614878013727,0.591088362529582,4.15529882812461,3.24862671822768e-05,0.000872784175685843,"up","ENSG00000175538",10008
"151","CYP4F8",10.833792638318,3.12321758291436,0.752205406081036,4.15208074505369,3.29465967385548e-05,0.00088279818519454,"up","ENSG00000186526",11283
"152","CAT",1747.79395688465,-0.683576070185159,0.165153215467846,-4.13904184819365,3.48759335139692e-05,0.000928858040911697,"none","ENSG00000121691",847
"153","SLC29A1",2236.84061499174,-0.936067328414041,0.226887450235939,-4.1256901932682,3.69624568633187e-05,0.000974686676772467,"none","ENSG00000112759",2030
"154","HPSE2",9.07799723134806,3.03367238813758,0.735779527850738,4.1230725690332,3.73851853145164e-05,0.000979902180445002,"up","ENSG00000172987",60495
"155","CAV1",12878.3963998117,-0.89424090817201,0.217298730835484,-4.11526061258515,3.86742195255253e-05,0.0010087682042016,"none","ENSG00000105974",857
"156","PDK1",583.758644744441,-1.4115238722121,0.344461715193017,-4.09776706656983,4.17154744868268e-05,0.00106610070528581,"none","ENSG00000152256",5163
"157","SLC16A10",59.3464219277504,1.37922417341436,0.33662092425051,4.09726215470776,4.18065359761665e-05,0.00106715899968616,"none","ENSG00000112394",117247
"158","HSD17B11",204.274462144925,-0.764946065504328,0.187017143709326,-4.09024568727911,4.30916475534256e-05,0.00109346963502453,"none","ENSG00000198189",51170
"159","GATM",32.916526382026,2.00836867454262,0.491237971787205,4.08838239282653,4.34391678089928e-05,0.00109866352563232,"up","ENSG00000171766",2628
"160","SLC39A11",1133.61201377562,0.585131527393022,0.143457436442898,4.07878142745097,4.52723753310088e-05,0.00113805750057236,"none","ENSG00000133195",201266
"161","SLC39A11",1133.61201377562,0.585131527393022,0.143457436442898,4.07878142745097,4.52723753310088e-05,0.00113805750057236,"none","ENSG00000282291",201266
"162","ATP6V0E2",56.6582750651098,1.10900741172819,0.272765921022135,4.06578434568517,4.78711875610133e-05,0.00118810096333586,"none","ENSG00000171130",155066
"163","CROT",868.251449109948,-0.738359072349001,0.181766106679544,-4.06213834821658,4.86252437349677e-05,0.00120264944027119,"none","ENSG00000005469",54677
"164","SCNN1B",40.0011206595003,2.25802473519261,0.55640340154812,4.05825113381757,4.94415838662023e-05,0.00121863298398657,"up","ENSG00000168447",6338
"165","APOBR",25.8642402730318,1.60014729667631,0.394550589438934,4.05562008905318,5.00014744634477e-05,0.00122680558292566,"up","ENSG00000184730",55911
"166","THNSL2",42.7339770254279,1.89828447613095,0.468114384344029,4.05517228185805,5.0097365040276e-05,0.00122775674664841,"up","ENSG00000144115",55258
"167","AOC1",135.014464635377,3.99434805049316,0.991418882816836,4.02892069106486,5.60335162989381e-05,0.00134411647970209,"up","ENSG00000002726",26
"168","ALKBH2",865.209179898482,0.439495718309124,0.10933088295278,4.01986800471504,5.82307571786606e-05,0.00139216202896658,"none","ENSG00000189046",121642
"169","SLC5A6",1798.10418583956,0.47449606963768,0.118395038369861,4.00773610254996,6.130356472639e-05,0.00145109858663469,"none","ENSG00000138074",8884
"170","GALNS",265.578523726476,0.659828652244574,0.164702123618964,4.00619395637592,6.17049859822653e-05,0.00145739039968882,"none","ENSG00000141012",2588
"171","GNPTG",1961.19370357591,0.656124902528873,0.163817125246801,4.00522779007616,6.19577460485023e-05,0.00146081386545412,"none","ENSG00000090581",84572
"172","CHPT1",160.829694628875,1.06376762359192,0.265819078300814,4.00184828866238,6.2849594417737e-05,0.00147631293204418,"none","ENSG00000111666",56994
"173","SLC43A2",313.144998012748,0.551201243780263,0.138361651223706,3.98377179590804,6.78300117609227e-05,0.00157949127061485,"none","ENSG00000167703",124935
"174","SLC43A2",313.144998012748,0.551201243780263,0.138361651223706,3.98377179590804,6.78300117609227e-05,0.00157949127061485,"none","ENSG00000278550",124935
"175","B4GALT5",3240.58051706051,0.718445313441912,0.180435415128166,3.98173115256553,6.84151407127491e-05,0.00158624230780919,"none","ENSG00000158470",9334
"176","PCBD1",463.130551895974,0.929071808500292,0.233553282953041,3.97798650805989,6.95013143863606e-05,0.00160278084775327,"none","ENSG00000166228",5092
"177","GYG2",17.9067668770694,1.82626551303877,0.460671100137814,3.96435876375234,7.35935028428191e-05,0.00168629547612016,"up","ENSG00000056998",8908
"178","INPP5D",150.067693003577,-1.73181042395435,0.439870454168284,-3.93709194955796,8.24750107303469e-05,0.00185968147110684,"down","ENSG00000168918",3635
"179","INPP5D",150.067693003577,-1.73181042395435,0.439870454168284,-3.93709194955796,8.24750107303469e-05,0.00185968147110684,"down","ENSG00000281614",3635
"180","CYP2D6",46.0944582924659,1.327212748455,0.337783467809488,3.92918207946032,8.52352838150227e-05,0.00189840617102205,"none","ENSG00000100197",1565
