"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","ENSEMBL","ENTREZID"
"70","FOLR1",348.202899247871,2.42972013843405,0.318251019913054,7.63460283363065,2.2651762750657e-14,1.17994135850348e-12,"up","ENSG00000110195",2348
"71","GRIA3",83.8468710712369,3.40725607368804,0.448537092132963,7.59637526850958,3.04540556299672e-14,1.56458581910388e-12,"up","ENSG00000125675",2892
"72","SLC25A23",131.669445784518,1.89331556025151,0.253352153225234,7.47305888720168,7.83517628081819e-14,3.85762155001424e-12,"up","ENSG00000125648",79085
"73","ASPG",284.791309170955,1.80889216364903,0.245105824004258,7.38004562314114,1.5823530015888e-13,7.44767447351573e-12,"up","ENSG00000166183",374569
"74","APOBR",39.4539630246692,2.56543614394082,0.348124259889756,7.36931159222642,1.7151136681458e-13,8.03883443915266e-12,"up","ENSG00000184730",55911
"75","ALDH1A1",742.999471653904,1.98915868064915,0.27008745630577,7.36486880159735,1.77321173464752e-13,8.276585583071e-12,"up","ENSG00000165092",216
"76","TRPV6",78.2547779230854,2.19888631632914,0.302534971245895,7.26820541530693,3.64294547718657e-13,1.60683239505532e-11,"up","ENSG00000165125",55503
"77","TRPV6",78.2547779230854,2.19888631632914,0.302534971245895,7.26820541530693,3.64294547718657e-13,1.60683239505532e-11,"up","ENSG00000276971",55503
"78","FTCD",78.4177557124705,-1.96347240385383,0.27050169146533,-7.25863262894048,3.91022869689934e-13,1.70794833607173e-11,"down","ENSG00000160282",10841
"79","FTCD",78.4177557124705,-1.96347240385383,0.27050169146533,-7.25863262894048,3.91022869689934e-13,1.70794833607173e-11,"down","ENSG00000281775",10841
"80","ATP2A3",136.804625168537,1.55369940266227,0.214491540027652,7.24363955082783,4.36801351730361e-13,1.88227008593058e-11,"up","ENSG00000074370",489
"81","HS3ST3B1",50.430428369396,2.40753366374387,0.334757877073721,7.19186560982307,6.39119238686925e-13,2.6770272439851e-11,"up","ENSG00000125430",9953
"82","ABCA1",1002.63459619669,1.72912194857724,0.243423449525232,7.1033499523143,1.21768542951118e-12,4.96051211884446e-11,"up","ENSG00000165029",19
"83","ALOX5",35.9031189695368,3.27945998293253,0.461692305762634,7.10312894973513,1.21963506730308e-12,4.96051211884446e-11,"up","ENSG00000012779",240
"84","ALOX5",35.9031189695368,3.27945998293253,0.461692305762634,7.10312894973513,1.21963506730308e-12,4.96051211884446e-11,"up","ENSG00000275565",240
"85","SLC27A2",91.5308087637995,1.89673704469197,0.270069221347297,7.0231514543927,2.16918848039809e-12,8.57402298827774e-11,"up","ENSG00000140284",11001
"86","FBP1",24.7606297861084,3.20277623305478,0.460383008564337,6.95676463612841,3.48175912914353e-12,1.34310952248112e-10,"up","ENSG00000165140",2203
"87","SLC5A1",87.6197537804552,1.86216381792196,0.268433858082845,6.93714209981384,4.0011132795314e-12,1.52511025872257e-10,"up","ENSG00000100170",6523
"88","ATP13A5",29.1467195383745,4.00746373578308,0.579172481265456,6.919292379063,4.53905188261159e-12,1.71848657363428e-10,"up","ENSG00000187527",344905
"89","KCNN2",18.3716122935859,4.54784173730511,0.663714645605594,6.85210393866707,7.27716487293239e-12,2.68716494345732e-10,"up","ENSG00000080709",3781
"90","ACSS1",374.011817376438,1.53634759622252,0.224305227774251,6.8493615216528,7.418031613422e-12,2.73468354274117e-10,"up","ENSG00000154930",84532
"91","PLOD2",1590.43369582954,-1.55550753036331,0.227538860209536,-6.83622801367147,8.13055004884001e-12,2.96811348205703e-10,"down","ENSG00000152952",5352
"92","KCNK12",31.8391629322378,2.9266473893219,0.429269315372326,6.81774188025406,9.24826119222374e-12,3.34870888412601e-10,"up","ENSG00000184261",56660
"93","GDPD3",109.574997736466,1.66204958845158,0.244297468481092,6.80338440993801,1.02189488457009e-11,3.65910080597815e-10,"up","ENSG00000102886",79153
"94","AOC1",476.980691560574,6.11105711703148,0.915117771113659,6.67789142548787,2.42404510897494e-11,8.32192879828151e-10,"up","ENSG00000002726",26
"95","CYP4F22",47.2110546665099,2.82027297832351,0.423151937733964,6.66491802785177,2.64813116896695e-11,9.06298671867028e-10,"up","ENSG00000171954",126410
"96","DHRS3",615.29772352593,1.98270473221276,0.298073729202558,6.65172585828722,2.89675891053325e-11,9.8538082273306e-10,"up","ENSG00000162496",9249
"97","CYP4F3",61.5786239739844,2.31501801156826,0.349298054722131,6.62762927039452,3.41120871047421e-11,1.14648273591103e-09,"up","ENSG00000186529",4051
"98","HS3ST6",121.724508373524,1.79999591333876,0.273455123702623,6.58241794473092,4.62858265701779e-11,1.53495286902077e-09,"up","ENSG00000162040",64711
"99","HS3ST6",121.724508373524,1.79999591333876,0.273455123702623,6.58241794473092,4.62858265701779e-11,1.53495286902077e-09,"up","ENSG00000276333",64711
"100","GATM",38.0868740775859,2.47313514671391,0.377443836629813,6.55232621837589,5.6647623854291e-11,1.85123115451628e-09,"up","ENSG00000171766",2628
"101","FADS2",108.399017294852,-1.79918574708681,0.277820128829273,-6.47608132163978,9.41353262791205e-11,2.97666508491906e-09,"down","ENSG00000134824",9415
"102","SCNN1G",33.3367693164149,2.7866393219466,0.43196175717356,6.45112507222937,1.11022824018775e-10,3.46672242287277e-09,"up","ENSG00000166828",6340
"103","ATP10B",22.3513296101856,3.75639492928152,0.583181922607397,6.44120605194128,1.18527825418992e-10,3.68059226622654e-09,"up","ENSG00000118322",23120
"104","ELOVL3",64.4411044010819,1.55955236533198,0.24222632870452,6.43840978671809,1.20731683127426e-10,3.73868554192254e-09,"up","ENSG00000119915",83401
"105","STARD4",245.045760115906,-1.61023142444591,0.251385422299724,-6.40542880217633,1.49947347313876e-10,4.54314155808884e-09,"down","ENSG00000164211",134429
"106","SLC24A3",113.290370876118,2.35821511523348,0.372202127207671,6.33584534544508,2.3604346730061e-10,6.99130855457257e-09,"up","ENSG00000185052",57419
"107","ITGB3",99.3221104684393,1.9682558956326,0.31580817773579,6.23244119181508,4.59221956683369e-10,1.30671636875771e-08,"up","ENSG00000259207",3690
"108","CES1",189.684809014506,2.01466971329039,0.325789869449627,6.18395445105114,6.2515412720813e-10,1.74786242963259e-08,"up","ENSG00000198848",1066
"109","CES1",189.684809014506,2.01466971329039,0.325789869449627,6.18395445105114,6.2515412720813e-10,1.74786242963259e-08,"up","ENSG00000262243",1066
"110","APOE",129.222167609482,1.61879535857661,0.262620013631382,6.16402130284244,7.09203957086734e-10,1.96329692238647e-08,"up","ENSG00000130203",348
"111","CYP4F8",22.2632569463177,4.48216302661748,0.732798268792818,6.11650329633176,9.56509092975091e-10,2.59042046397874e-08,"up","ENSG00000186526",11283
"112","CACNA1B",68.2963023145778,-2.70798119451538,0.449595735365256,-6.02314697739602,1.71057971956365e-09,4.48123982309493e-08,"down","ENSG00000148408",774
"113","GLT8D2",68.3497764744017,-2.01326261836748,0.337413351173371,-5.96675446115651,2.42019183174321e-09,6.22389938604118e-08,"down","ENSG00000120820",83468
"114","STRA6",169.041218059477,4.0562640378764,0.67998436497573,5.96523133001914,2.44287697862506e-09,6.26800354824128e-08,"up","ENSG00000137868",64220
"115","STRA6",169.041218059477,4.0562640378764,0.67998436497573,5.96523133001914,2.44287697862506e-09,6.26800354824128e-08,"up","ENSG00000288257",64220
"116","ENPP2",61.6118500181524,2.18764017859803,0.372870664028325,5.86702143570042,4.43693333309112e-09,1.09345324106727e-07,"up","ENSG00000136960",5168
"117","KCNE3",31.7945513042302,3.37025318074031,0.57824328159871,5.82843465370203,5.59496970685343e-09,1.3565082601357e-07,"up","ENSG00000175538",10008
"118","TRPA1",28.4021013642306,-2.87695959668613,0.493980739890849,-5.82403191938582,5.74445973983702e-09,1.38975070710217e-07,"down","ENSG00000104321",8989
"119","DSEL",75.1144858517297,-1.72861005492702,0.300914225707937,-5.74452753391852,9.21779964267612e-09,2.12910308413294e-07,"down","ENSG00000171451",92126
"120","DSEL",75.1144858517297,-1.72861005492702,0.300914225707937,-5.74452753391852,9.21779964267612e-09,2.12910308413294e-07,"down","ENSG00000262102",92126
"121","CACNA1C",38.0611514112973,2.4624538363626,0.43740255512331,5.62971982563841,1.80502587217811e-08,3.97690243928074e-07,"up","ENSG00000151067",775
"122","CACNA1C",38.0611514112973,2.4624538363626,0.43740255512331,5.62971982563841,1.80502587217811e-08,3.97690243928074e-07,"up","ENSG00000285479",775
"123","ADH1C",33.9240878522432,3.16797945499518,0.563179203924831,5.62517122954352,1.8532405204557e-08,4.06319364499522e-07,"up","ENSG00000248144",126
"124","CNDP1",18.031675452233,2.96866172769868,0.529284905152984,5.60881615703856,2.03715279585135e-08,4.42750410645291e-07,"up","ENSG00000150656",84735
"125","GPLD1",48.0823363031746,1.74039180500941,0.310673749590677,5.60199182358482,2.11902554051644e-08,4.60099056190858e-07,"up","ENSG00000112293",2822
"126","PLA2G4E",71.8834242391354,2.57550074039579,0.462028091083621,5.57433798961297,2.48472915392865e-08,5.32804720485694e-07,"up","ENSG00000188089",123745
"127","ATP10A",17.1908511461578,3.3579263068466,0.604715980201052,5.55289824775289,2.80971642546367e-08,5.97923634768576e-07,"up","ENSG00000206190",57194
"128","GABRB3",17.0662354641061,4.22969975577349,0.762861661644388,5.54451739868033,2.9476602515229e-08,6.2490954019774e-07,"up","ENSG00000166206",2562
"129","PIP5K1B",36.0088091057159,2.53040521815751,0.467201424434222,5.41609054643147,6.0916260858676e-08,1.21567197558945e-06,"up","ENSG00000107242",8395
"130","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000204385",80736
"131","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000235336",80736
"132","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000203463",80736
"133","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000232180",80736
"134","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000229077",80736
"135","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000231479",80736
"136","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000206378",80736
"137","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000228263",80736
"138","GABRP",4187.86348389348,2.5392593635002,0.479672996778383,5.29373006309417,1.19846300411537e-07,2.25349186812347e-06,"up","ENSG00000094755",2568
"139","PNLIPRP3",25.5662936424641,2.74931958817341,0.522282900491525,5.26404288860693,1.40921552563163e-07,2.63432953921363e-06,"up","ENSG00000203837",119548
"140","RHBG",23.6478338712292,2.17922493707743,0.419541441905034,5.19430196736252,2.0548937511825e-07,3.7295407928697e-06,"up","ENSG00000132677",57127
"141","COX6B2",101.777315045608,-1.74885370269123,0.337868111429583,-5.17614312665231,2.26519710551284e-07,4.07173260335219e-06,"down","ENSG00000160471",125965
"142","LIPE",17.2123603824948,2.97460956267851,0.577216551787866,5.15336844285734,2.55848582158991e-07,4.51932062789261e-06,"up","ENSG00000079435",3991
"143","SLC40A1",185.109578183129,1.55204057006309,0.303298945373182,5.11719738475661,3.10109044020848e-07,5.39709933900159e-06,"up","ENSG00000138449",30061
"144","ENOX1",11.8667712474995,3.49601126909208,0.69497714502434,5.03039746576075,4.89464090215886e-07,8.21911614767154e-06,"up","ENSG00000120658",55068
"145","ATP6V0A4",440.904970520406,2.37072495963767,0.48117571642041,4.9269422348952,8.35264349339427e-07,1.34330371826787e-05,"up","ENSG00000105929",50617
"146","TF",51.4576176499127,1.5592201870686,0.316484569594232,4.92668628068564,8.36358756908532e-07,1.34410096287426e-05,"up","ENSG00000091513",7018
"147","KCNK15",15.4008887238792,2.60918519949607,0.54512451735622,4.7864022189834,1.69797605228149e-06,2.55847384897797e-05,"up","ENSG00000124249",60598
"148","ENPP4",55.4721799548458,1.52742184027496,0.327203419777773,4.66811086911116,3.03981859772981e-06,4.33039132852995e-05,"up","ENSG00000001561",22875
"149","PDK4",379.356259499426,3.07196342175879,0.660117998557777,4.65365802548999,3.26097470889327e-06,4.6045373075071e-05,"up","ENSG00000004799",5166
"150","PDE7B",13.0914055698309,3.35065331446773,0.72419989574862,4.62669676443974,3.71543879163621e-06,5.19397984502021e-05,"up","ENSG00000171408",27115
"151","ALDH2",52.1527344163381,1.9270996211281,0.417274500446045,4.61830190694168,3.86893076472483e-06,5.39511581359237e-05,"up","ENSG00000111275",217
"152","PIGZ",38.0004553309854,1.66786085815459,0.365479378879452,4.56348826921014,5.03106222273571e-06,6.83731101468762e-05,"up","ENSG00000119227",80235
"153","MGAT4A",75.7553734261805,1.58093200389659,0.348100226224248,4.54160004733277,5.58288804394856e-06,7.52349456630787e-05,"up","ENSG00000071073",11320
"154","CYP4Z1",29.1500846720003,2.31552831547864,0.521761065108784,4.43790936181845,9.08368524421504e-06,0.00011707107773701,"up","ENSG00000186160",199974
"155","ATP8A2",31.675342469247,-1.8502208196519,0.420001271734729,-4.40527432693226,1.05650090335788e-05,0.00013416007794846,"down","ENSG00000132932",51761
"156","FUT6",53.7188941249525,3.99214887325294,0.917859379984168,4.34941229594646,1.36502861967151e-05,0.000168849903803003,"up","ENSG00000156413",2528
"157","CLCA4",48.2248010136683,2.13792921248597,0.492067823526671,4.3447856378077,1.39411733135882e-05,0.000171879891303333,"up","ENSG00000016602",22802
"158","CES5A",12.870635151631,2.38597515854667,0.552479597483819,4.31866655241789,1.56974738108328e-05,0.000191222997572983,"up","ENSG00000159398",221223
"159","CES5A",12.870635151631,2.38597515854667,0.552479597483819,4.31866655241789,1.56974738108328e-05,0.000191222997572983,"up","ENSG00000261972",221223
"160","GSTA1",71.8202919218392,1.9025318138288,0.442147108079164,4.30293849957324,1.68547647337916e-05,0.000204102655360494,"up","ENSG00000243955",2938
"161","ATP12A",172.766468155763,3.63298751381141,0.873281289576764,4.16015727941697,3.18028512435903e-05,0.0003597006615969,"up","ENSG00000075673",479
"162","NPR3",48.4033130438576,-1.53974793013225,0.38074850795251,-4.04400253178221,5.25463512136495e-05,0.000564458435931887,"down","ENSG00000113389",4883
"163","HAS2",22.4882830897815,-2.07901183593924,0.515441340298304,-4.03345962653296,5.49616273386169e-05,0.000585918088974021,"down","ENSG00000170961",3037
"164","CACNA1D",18.0379293408469,2.40239477986132,0.595780622985346,4.03234796026659,5.52223412075904e-05,0.000588418026792412,"up","ENSG00000157388",776
"165","CP",39.8815042041581,1.8660251706734,0.4656520745954,4.00733782254652,6.14069996913096e-05,0.00064573702579372,"up","ENSG00000047457",1356
"166","RHCG",89.8486803433465,2.66760726178722,0.674151095271296,3.95698721028364,7.59009929294384e-05,0.000779887044512046,"up","ENSG00000140519",51458
"167","GSTM5",6.32497504212148,3.59693671972738,0.921270197391359,3.9043233243758,9.4489389263128e-05,0.000952145995667184,"up","ENSG00000134201",2949
"168","HPSE2",8.05176433893276,3.03961190046498,0.790267108979463,3.84630951475418,0.000119910272681926,0.00117868018037738,"up","ENSG00000172987",60495
"169","CYP2F1",5.65395573921859,4.85507967977583,1.26413761505048,3.84062591127151,0.000122721007303536,0.00120363738100123,"up","ENSG00000197446",1572
"170","IYD",11.5875891951163,2.91236834578371,0.760047112825531,3.83182607582938,0.000127195648942586,0.00124159544104782,"up","ENSG00000009765",389434
"171","MOGAT2",16.1398754269062,1.97353486812768,0.515157035424844,3.8309383982306,0.000127655465703823,0.00124548662628757,"up","ENSG00000166391",80168
"172","ENPP5",31.9855144955202,1.6229000897922,0.424419457530505,3.82381170560626,0.000131404282148647,0.00127491682736356,"up","ENSG00000112796",59084
"173","ACE2",15.1332133381687,2.07852285378871,0.545824163633935,3.8080447738893,0.000140069915755041,0.00134966080627314,"up","ENSG00000130234",59272
"174","RYR2",19.8274422054897,1.66770138653301,0.43905366095558,3.79839991062443,0.000145633215940695,0.00139369621955863,"up","ENSG00000198626",6262
"175","SMPD3",19.2078789392259,2.22871268685124,0.59121862649409,3.76969294771283,0.000163448508395368,0.00154573818954693,"up","ENSG00000103056",55512
"176","HAL",14.083658090152,1.8263337121788,0.496461260877341,3.67870336741143,0.000234422725802156,0.0021125972757939,"up","ENSG00000084110",3034
"177","AMY2B",11.0048111172589,2.09267653228768,0.578307573558409,3.61862204122823,0.000296175822946762,0.00259439851774395,"up","ENSG00000240038",280
"178","ABCG1",151.958940889127,2.53960415595992,0.704130618014337,3.60672308657967,0.000310088271868727,0.00270151020245432,"up","ENSG00000160179",9619
"179","LIPK",41.1329109236339,1.87438086791334,0.519782200014568,3.60608898854329,0.000310846576692957,0.00270706613395407,"up","ENSG00000204021",643414
