"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","ENSEMBL","ENTREZID"
"30","SLC8B1",1059.78761931593,0.563199221015043,0.115217937756222,4.88812099906405,1.01802956590752e-06,9.50840549329602e-05,"none","ENSG00000089060",80024
"31","LPIN3",662.461748505274,0.78761599906804,0.161541262066002,4.87563356256459,1.08459781463288e-06,0.000100599493930275,"none","ENSG00000132793",64900
"32","PLCB1",175.770309058465,-1.11737390273035,0.231411068787828,-4.82852401392619,1.37548749124538e-06,0.000114129327249124,"none","ENSG00000182621",23236
"33","PIGX",595.000200659627,-0.609935047020266,0.126471230324534,-4.82271774738912,1.41615298204249e-06,0.000116903428667607,"none","ENSG00000163964",54965
"34","ATP6AP2",3514.70795687631,-0.592974048146013,0.124274298057704,-4.77149384396986,1.82864570829258e-06,0.0001458499548015,"none","ENSG00000182220",10159
"35","PLA2G4F",138.632293684879,1.37995407051549,0.292524188395841,4.71740158679852,2.38875885367613e-06,0.000182585225343486,"none","ENSG00000168907",255189
"36","UGP2",2498.27366591978,-0.654191650961396,0.139143832292412,-4.70154975742371,2.58194327767729e-06,0.000191156428315929,"none","ENSG00000169764",7360
"37","ABCA7",459.387772210344,0.843664684748536,0.180354577185533,4.6778113309575,2.89953140815342e-06,0.000212761171327169,"none","ENSG00000064687",10347
"38","ADCY7",305.229511279261,0.906556846434511,0.193946373978663,4.67426550874442,2.95007481724949e-06,0.000214562710276604,"none","ENSG00000121281",113
"39","ATP13A1",3125.02648185027,0.594330180556503,0.12736728896045,4.66627016565498,3.06716366859249e-06,0.000220169009428096,"none","ENSG00000105726",57130
"40","NDOR1",1417.22249139848,0.822078172578779,0.176272035253976,4.66369025236654,3.10588770787508e-06,0.000221983576004405,"none","ENSG00000188566",27158
"41","SCNN1G",24.7165288923045,1.86732653515841,0.401119243981429,4.65529032370449,3.23524501967337e-06,0.000229244185728787,"up","ENSG00000166828",6340
"42","GGT6",334.579568111272,1.32373355209534,0.28582858601125,4.63121471007536,3.63526646869352e-06,0.000245467639051709,"none","ENSG00000167741",124975
"43","DUOX2",182.412122859085,0.946163234931549,0.20755999342538,4.55850484150118,5.15190772110979e-06,0.00031738058386389,"none","ENSG00000140279",50506
"44","OASL",497.007825418367,2.82561514683617,0.623002026020732,4.5354830784164,5.74717862567224e-06,0.000343789561992206,"up","ENSG00000135114",8638
"45","ALOX12",46.8034889609606,1.14216925649426,0.252209635857635,4.52865035314903,5.93616340225122e-06,0.000353812482928403,"none","ENSG00000108839",239
"46","SLC34A3",27.2827539902604,1.81091706368214,0.400265151794282,4.52429359779207,6.05975566483511e-06,0.00035569077257047,"up","ENSG00000198569",142680
"47","COX7A2L",2696.81191564182,-0.495963016120782,0.109687722673084,-4.52159096783297,6.13765730737727e-06,0.000356843076879786,"none","ENSG00000115944",9167
"48","ABCC10",659.641057520894,0.697991556741524,0.15485748342904,4.5073156381323,6.56529327737969e-06,0.000369301915543526,"none","ENSG00000124574",89845
"49","LDHB",596.020160284947,-0.870172646924815,0.193947643827858,-4.48663685596074,7.23562462953691e-06,0.000395563452429319,"none","ENSG00000111716",3945
"50","D2HGDH",483.415871772579,0.760739972643558,0.169920354782777,4.47703851381473,7.56855998578683e-06,0.000408355965246211,"none","ENSG00000180902",728294
"51","SLC15A2",277.450722606705,-0.605454234315922,0.135363903464311,-4.47278941298817,7.72058018746656e-06,0.00041251384755687,"none","ENSG00000163406",6565
"52","NDUFB5",460.46762701478,-0.809139878319593,0.181577553632761,-4.45616686716726,8.34380952789725e-06,0.000428357263558988,"none","ENSG00000136521",4711
"53","TRPV4",133.922371609248,1.78178888550532,0.399714496816334,4.45765389971342,8.28615444478657e-06,0.000428357263558988,"up","ENSG00000111199",59341
"54","PRODH",124.158340655415,1.31527373831116,0.295176110045628,4.45589495067147,8.35439363210141e-06,0.000428357263558988,"none","ENSG00000100033",5625
"55","PRODH",124.158340655415,1.31527373831116,0.295176110045628,4.45589495067147,8.35439363210141e-06,0.000428357263558988,"none","ENSG00000277196",5625
"56","PGM2L1",416.773605884623,-0.760267332281503,0.171656577554774,-4.4290020406524,9.46701273485726e-06,0.00046958021168317,"none","ENSG00000165434",283209
"57","TCIRG1",1138.08085562316,0.657412944936396,0.148738163979932,4.41993451677336,9.87308140891231e-06,0.000478019278771678,"none","ENSG00000110719",10312
"58","ALDH2",64.7316196645697,1.93163943917527,0.437490082628025,4.41527594767821,1.00881218898455e-05,0.000485582776680318,"up","ENSG00000111275",217
"59","INPP5E",1135.36024288772,0.472779573726276,0.107122129340048,4.41346318112748,1.01730025753461e-05,0.000486829775417286,"none","ENSG00000148384",56623
"60","GGH",837.802551598713,-0.609445549316963,0.13892835612464,-4.38676139498977,1.15050879910938e-05,0.000536579103765421,"none","ENSG00000137563",8836
"61","GLO1",5692.22097930809,-0.586848848175917,0.134008607228577,-4.37918772765793,1.19122483587984e-05,0.000549360950848497,"none","ENSG00000124767",2739
"62","GBA2",2676.15232464403,0.42340347509879,0.0967144508373169,4.37787188401655,1.1984375967856e-05,0.000551147763869922,"none","ENSG00000070610",57704
"63","ALDH3B2",1799.12548040797,1.06387842137015,0.243303193204088,4.37264471279561,1.2275039841942e-05,0.000558294511819455,"none","ENSG00000132746",222
"64","PKD1",1955.38257296198,0.715517702580733,0.164005480263035,4.36276703335262,1.28427681684302e-05,0.000576179626252127,"none","ENSG00000008710",5310
"65","EDN2",131.371697776139,1.69511932163148,0.389161429811418,4.35582560803342,1.32566292122334e-05,0.000588352011542939,"up","ENSG00000127129",1907
"66","MBOAT2",2417.79934760229,-0.815128645557366,0.188277688825921,-4.32939585481645,1.49518958491341e-05,0.000641061250616975,"none","ENSG00000143797",129642
"67","NAA20",4130.9269039436,-0.571187234647771,0.132077558670756,-4.32463501291412,1.5278460905707e-05,0.000643488238656181,"none","ENSG00000173418",51126
"68","PRPS2",2563.52490950418,-0.475134439840619,0.109943978273297,-4.32160494192359,1.54898348581644e-05,0.000650730721395151,"none","ENSG00000101911",5634
"69","ESD",1329.11084404678,-0.550337593211419,0.127811531506087,-4.30585242760518,1.66343926818578e-05,0.000680462567164802,"none","ENSG00000139684",2098
"70","DECR1",334.948127485093,-0.68083377260925,0.159628867764651,-4.26510431442161,1.99808826799785e-05,0.000778029181713312,"none","ENSG00000104325",1666
"71","OAS3",4538.42957136226,0.878047436877656,0.206174461434282,4.2587594543446,2.05564529658051e-05,0.000796568212001653,"none","ENSG00000111331",4940
"72","AGPS",1733.71931275459,-0.538421089693226,0.126824178125939,-4.24541359265552,2.18190580698379e-05,0.000827790641874593,"none","ENSG00000018510",8540
"73","NDUFC2",245.083595230127,-0.6956684320049,0.164306667002123,-4.23396350676332,2.29608220129603e-05,0.000861552662349943,"none","ENSG00000151366",4718
"74","AQP3",5307.55650580228,0.713953939982926,0.168897461825908,4.22714428188883,2.36675915428832e-05,0.00087405216367401,"none","ENSG00000165272",360
"75","FUT8",688.59162869441,-0.599558070221473,0.142459237214939,-4.20862895199189,2.56924889242801e-05,0.000913677495902033,"none","ENSG00000033170",2530
"76","INPP5J",44.318831725498,1.71397447352414,0.407287336500975,4.20826851197725,2.57334970075376e-05,0.000913677495902033,"up","ENSG00000185133",27124
"77","SLC15A1",24.8159207910678,1.9166977037543,0.456163046668079,4.20178205524167,2.64822027631734e-05,0.000932241295565018,"up","ENSG00000088386",6564
"78","AASDHPPT",946.383113048002,-0.549141943148995,0.130826518584813,-4.19748189502571,2.69899226754957e-05,0.000946079879771623,"none","ENSG00000149313",60496
"79","IAH1",936.142780290392,-0.462538267152259,0.110578052641541,-4.18291203455772,2.87798770240881e-05,0.000996133689030805,"none","ENSG00000134330",285148
"80","CYP4V2",282.763561933147,-0.609815712908494,0.146039364664453,-4.17569409665426,2.97078820942376e-05,0.00102610278948925,"none","ENSG00000145476",285440
"81","KCNK12",23.4396711646819,2.00140810127795,0.479885417846475,4.17059578567615,3.03804324166111e-05,0.00103846985341253,"up","ENSG00000184261",56660
"82","PTGES3",7395.94332059662,-0.564342759139883,0.136248212266588,-4.14201955204864,3.44260987089601e-05,0.00114131503952797,"none","ENSG00000110958",10728
"83","OSBPL8",970.154506593508,-0.626105534573377,0.151326628157619,-4.13744456078963,3.51195266425704e-05,0.00115964676973768,"none","ENSG00000091039",114882
"84","B3GALNT1",405.329352597044,-0.60038009351243,0.145810451496837,-4.11753812809127,3.82941189379302e-05,0.00123242866211545,"none","ENSG00000169255",8706
"85","HIBCH",479.108437554657,-0.621375923414376,0.151500746152386,-4.10147104351135,4.1053188720196e-05,0.00129596203780198,"none","ENSG00000198130",26275
"86","ABCB9",634.352307773374,0.775949423308618,0.189559937946268,4.09342518105576,4.25047271446637e-05,0.00133159970618292,"none","ENSG00000150967",23457
"87","SLC5A1",97.181739810836,1.66125376361369,0.406274628008576,4.08899214739697,4.33251517956896e-05,0.00134707769519178,"up","ENSG00000100170",6523
"88","ECI2",710.769224931349,-0.515592886935246,0.126167337502822,-4.08657975304991,4.377790437179e-05,0.00135350786737501,"none","ENSG00000198721",10455
"89","DERA",1138.75184289013,-0.530246266386269,0.129857374688027,-4.08329729181842,4.4401161025467e-05,0.00137021152996348,"none","ENSG00000023697",51071
"90","PAICS",4276.90895507841,-0.429568967375397,0.105640020756386,-4.06634686645902,4.7755840276926e-05,0.00143031102824549,"none","ENSG00000128050",10606
"91","SLC9A3",143.843575384291,0.809847405943158,0.199116140416149,4.06721124792091,4.75791085990327e-05,0.00143031102824549,"none","ENSG00000066230",6550
"92","SLC9A3",143.843575384291,0.809847405943158,0.199116140416149,4.06721124792091,4.75791085990327e-05,0.00143031102824549,"none","ENSG00000281861",6550
"93","PI4K2B",819.95993219744,-0.674138556322866,0.165912345802933,-4.0632211729656,4.84001291184451e-05,0.00143493579154629,"none","ENSG00000038210",55300
"94","ITPR3",9351.3894324302,0.791045840644894,0.195230391091992,4.05185809555725,5.08124817134326e-05,0.00148743629980279,"none","ENSG00000096433",3710
"95","RPE",1440.84677288428,-0.518390408503654,0.128160280061106,-4.04486014119576,5.23543693809751e-05,0.00151113747985996,"none","ENSG00000197713",6120
"96","TNF",79.6386120356003,0.880415558292476,0.217849194835913,4.04139918421831,5.31332231126335e-05,0.00152561654537318,"none","ENSG00000232810",7124
"97","TNF",79.6386120356003,0.880415558292476,0.217849194835913,4.04139918421831,5.31332231126335e-05,0.00152561654537318,"none","ENSG00000228978",7124
"98","TNF",79.6386120356003,0.880415558292476,0.217849194835913,4.04139918421831,5.31332231126335e-05,0.00152561654537318,"none","ENSG00000204490",7124
"99","TNF",79.6386120356003,0.880415558292476,0.217849194835913,4.04139918421831,5.31332231126335e-05,0.00152561654537318,"none","ENSG00000223952",7124
"100","TNF",79.6386120356003,0.880415558292476,0.217849194835913,4.04139918421831,5.31332231126335e-05,0.00152561654537318,"none","ENSG00000228849",7124
"101","TNF",79.6386120356003,0.880415558292476,0.217849194835913,4.04139918421831,5.31332231126335e-05,0.00152561654537318,"none","ENSG00000228321",7124
"102","TNF",79.6386120356003,0.880415558292476,0.217849194835913,4.04139918421831,5.31332231126335e-05,0.00152561654537318,"none","ENSG00000230108",7124
"103","TNF",79.6386120356003,0.880415558292476,0.217849194835913,4.04139918421831,5.31332231126335e-05,0.00152561654537318,"none","ENSG00000206439",7124
"104","SPTLC3",273.581766385216,-0.650648456511539,0.161584165095838,-4.02668452150388,5.65688497598791e-05,0.00158976999379605,"none","ENSG00000172296",55304
"105","MDH1",4769.03641321214,-0.439503330369291,0.109766737918535,-4.00397550937038,6.22868157065056e-05,0.00169976087159406,"none","ENSG00000014641",4190
"106","THNSL1",115.511519184228,-0.930295309428357,0.233495050388842,-3.98421854287328,6.77025460166392e-05,0.00179705632594005,"none","ENSG00000185875",79896
"107","ACSL4",1915.30017166029,-0.6175565891163,0.155749936240085,-3.96505195459181,7.3379962607353e-05,0.00189890780979216,"none","ENSG00000068366",2182
"108","MANEA",249.416925923069,-0.688557186072987,0.174411725849076,-3.94788356528744,7.88451323350547e-05,0.00200575213382396,"none","ENSG00000172469",79694
"109","UQCRB",5143.3284885508,-0.610766638706647,0.15476378185658,-3.94644426092304,7.93203765943477e-05,0.0020078110952159,"none","ENSG00000156467",7381
"110","TPCN2",348.546394091408,0.556805357368746,0.141130207143233,3.94533083058289,7.96898768168178e-05,0.0020078110952159,"none","ENSG00000162341",219931
"111","HSD17B11",234.863562150586,-0.669429286032494,0.170196004696854,-3.93328437541676,8.37930062247687e-05,0.00206789616258734,"none","ENSG00000198189",51170
"112","AGPAT5",1924.88375702563,-0.482745636398123,0.123881589327608,-3.89683115157241,9.74595160064682e-05,0.00229865229895256,"none","ENSG00000155189",55326
"113","AGPAT5",1924.88375702563,-0.482745636398123,0.123881589327608,-3.89683115157241,9.74595160064682e-05,0.00229865229895256,"none","ENSG00000284980",55326
"114","LPCAT2",866.638631605613,-0.644969893806529,0.165876316975388,-3.88825786325016,0.000100966327633249,0.00236447385705665,"none","ENSG00000087253",54947
"115","VLDLR",190.96655884364,0.797212856249646,0.205789492377849,3.87392401350545,0.000107096817934711,0.00245238344535655,"none","ENSG00000147852",7436
"116","INSIG2",728.57587896199,-0.449391394533856,0.116527836403766,-3.85651539068078,0.000115014859666982,0.00258002083301886,"none","ENSG00000125629",51141
"117","PLD2",815.552610553395,0.727945944825852,0.189324485174006,3.84496460749282,0.000120569839380164,0.00266837539968701,"none","ENSG00000129219",5338
"118","B3GNT7",360.036866002613,0.6154641110611,0.160233265930708,3.84105077985025,0.000122508765899313,0.00270403706550489,"none","ENSG00000156966",93010
"119","ALOX15",37.1807069658225,1.95396652454014,0.509100756939756,3.83807428668066,0.000124002971350271,0.00270959513614128,"up","ENSG00000161905",246
"120","CYP4X1",134.975361123442,0.995226766265346,0.26015831945436,3.82546584845979,0.000130525029017061,0.00281327445048522,"none","ENSG00000186377",260293
"121","ASPG",247.827020327361,1.12725881439154,0.294751386927243,3.82443938989775,0.000131069983962692,0.00282133694292575,"none","ENSG00000166183",374569
"122","PHYKPL",566.437128845813,0.478317170917745,0.126118750897574,3.79259362714595,0.000149082013323639,0.00308273127389661,"none","ENSG00000175309",85007
"123","ABCA2",1106.7517292098,0.579893157492134,0.152954710712836,3.79127360504018,0.000149876732158671,0.00308921953550519,"none","ENSG00000107331",20
"124","STAT5A",259.664287481545,0.667369961496434,0.176611508016733,3.77874561511136,0.000157620338649846,0.00321273060630736,"none","ENSG00000126561",6776
"125","DPM1",2672.39139603963,-0.46637042756918,0.123905921316565,-3.76390750832366,0.00016727877592512,0.00334355035172364,"none","ENSG00000000419",8813
"126","TPCN1",1643.91351915919,0.478102582982718,0.127544681047624,3.74851055375802,0.000177887853418334,0.0034880385509937,"none","ENSG00000186815",53373
"127","SLC39A1",36.6042900244804,1.1792818848485,0.315086283176182,3.74272682695331,0.000182034088242655,0.0035315896555655,"none","ENSG00000143570",27173
"128","RDH12",66.0780411807623,1.06126773556093,0.283787197152465,3.73966037301804,0.000184269054355918,0.00356239120306347,"none","ENSG00000139988",145226
"129","APOO",674.63934584133,-0.5877415340312,0.157307609077213,-3.736256227394,0.000186780348091703,0.00359830052157995,"none","ENSG00000184831",79135
"130","ZC3H12A",1602.69339612577,0.678199219106618,0.18237620450303,3.71868260420647,0.000200264496602401,0.00378302841980051,"none","ENSG00000163874",80149
"131","NME7",645.485353504869,-0.675182993443699,0.181603846055026,-3.71788928544563,0.0002008942725945,0.00378626077686666,"none","ENSG00000143156",29922
"132","FOXO1",589.183276731917,-0.539198622441274,0.145218144263432,-3.71302515382061,0.00020479652364592,0.0038292079336287,"none","ENSG00000150907",2308
"133","SOD1",4095.40742781521,-0.452504860627926,0.122076055388628,-3.70674543166866,0.000209939778871053,0.00388576877708642,"none","ENSG00000142168",6647
"134","MPC2",432.663471123591,-0.66497489199482,0.179860258740744,-3.69717522175555,0.000218011868753618,0.0039948678724997,"none","ENSG00000143158",25874
"135","CHPF2",1958.65457801056,0.666909961735974,0.180626397059463,3.69220652458911,0.000222316813408118,0.00406923568666078,"none","ENSG00000033100",54480
"136","SLC25A36",1128.45450734107,-0.422682907509856,0.114734439331705,-3.68401074665865,0.000229592554511042,0.00417463995041552,"none","ENSG00000114120",55186
"137","AGL",626.237045701898,-0.534709287971712,0.145237612913881,-3.68161715993479,0.000231759244344103,0.00420015930199906,"none","ENSG00000162688",178
"138","ARSA",719.068931973701,0.462204250959076,0.125749887922743,3.67558380046463,0.000237306127459642,0.00427254543550566,"none","ENSG00000100299",410
"139","MOCS2",1222.78987800962,-0.586883177989891,0.159726609574632,-3.67429809943892,0.000238504151312089,0.00428241380662533,"none","ENSG00000164172",4338
"140","HADHB",2688.38222872473,-0.428697341866784,0.116855900185219,-3.66859817251239,0.000243884044213939,0.00435906586805778,"none","ENSG00000138029",3032
"141","GNPDA2",613.174017787421,-0.473817386990174,0.129186763814034,-3.66769298186183,0.000244748814536791,0.00436371806479742,"none","ENSG00000163281",132789
"142","NMRK1",212.986086879737,-0.633031743294776,0.173096915405984,-3.65709430355853,0.000255090550393855,0.00448992002878737,"none","ENSG00000106733",54981
"143","SLC43A2",393.637459479112,0.818953398566425,0.22417723296239,3.65315151652274,0.000259041271146199,0.00454492177111982,"none","ENSG00000167703",124935
"144","SLC43A2",393.637459479112,0.818953398566425,0.22417723296239,3.65315151652274,0.000259041271146199,0.00454492177111982,"none","ENSG00000278550",124935
"145","GDPD3",94.7653780880039,0.956145950474694,0.262980651310436,3.63580341637381,0.000277115605375682,0.00477390150747325,"none","ENSG00000102886",79153
"146","COQ3",595.776338779437,-0.413217673361764,0.113915061274431,-3.62741913789859,0.000286268386072591,0.00488261819021357,"none","ENSG00000132423",51805
"147","GRIN3B",104.384828458906,0.874955118661005,0.241548708350602,3.62227198247332,0.00029202683915615,0.0049324193598102,"none","ENSG00000116032",116444
"148","POR",3419.51335049876,0.482979130320353,0.133586747156327,3.6154718982352,0.00029980099727666,0.0050250908274494,"none","ENSG00000127948",5447
"149","ABHD8",121.567625337835,0.766868732742081,0.212185564616844,3.61414186741148,0.000301344034247403,0.00503688696679128,"none","ENSG00000127220",79575
"150","CYP4F2",18.1386723929073,2.35882300891498,0.653057806955872,3.6119666341794,0.000303883672587679,0.00506779740850765,"up","ENSG00000186115",8529
"151","SLC35A1",304.200029391636,-0.694394528998247,0.192556932587731,-3.60617776605822,0.000310740305062219,0.0051612901776431,"none","ENSG00000164414",10559
"152","NUDT21",1373.97257042277,-0.464809467992045,0.129791017230761,-3.58121446236639,0.000342000772492644,0.00557814349668523,"none","ENSG00000167005",11051
"153","SLC4A7",555.883318894807,-0.554060552134293,0.154864328071911,-3.57771579183177,0.000346610034237645,0.00562687479376944,"none","ENSG00000033867",9497
"154","P4HTM",267.656447982954,0.764623992558532,0.215044932745503,3.55564757000545,0.00037704923559333,0.005951322064671,"none","ENSG00000178467",54681
"155","P4HA1",1617.53908777364,-0.632781244432974,0.177996897184133,-3.55501278080359,0.000377960716614088,0.00595589486381378,"none","ENSG00000122884",5033
"156","COX18",352.719309733989,-0.522064761486133,0.147083822640583,-3.54943699526943,0.000386055836195913,0.00604149938918913,"none","ENSG00000163626",285521
"157","SLC15A3",92.3011554622045,1.65461110999698,0.467909404138677,3.53617836137055,0.000405960505986907,0.00625808399051712,"up","ENSG00000110446",51296
"158","GLYCTK",223.28265024728,0.604354976627773,0.171015598823296,3.53391726126825,0.000409449230941714,0.00630597649519375,"none","ENSG00000168237",132158
"159","PRODH",18.484109070695,1.50222229017387,0.425243109130581,3.53261994825782,0.000411463520235457,0.00632922972236935,"up","ENSG00000100033",5625
"160","PRODH",18.484109070695,1.50222229017387,0.425243109130581,3.53261994825782,0.000411463520235457,0.00632922972236935,"up","ENSG00000277196",5625
"161","CLCN2",347.422942239446,0.591762211158705,0.167556794675361,3.53171121651758,0.000412879982113158,0.00634106837645418,"none","ENSG00000114859",1181
"162","AOC1",46.2220529276761,2.06066800480767,0.58441220545684,3.52605230617459,0.000421803652319153,0.00641841317952923,"up","ENSG00000002726",26
"163","ABCE1",1639.72132136344,-0.454756433955754,0.129152003207961,-3.52109469973536,0.000429769103226781,0.00649175470656372,"none","ENSG00000164163",6059
"164","NT5DC1",1094.14207935421,-0.43901719347579,0.125026536026736,-3.51139212064476,0.000445766345938118,0.00661834745632943,"none","ENSG00000178425",221294
"165","PANK2",1109.99774238004,-0.345798173919347,0.0989731950215914,-3.4938568351149,0.000476096255498706,0.00691932145975672,"none","ENSG00000125779",80025
"166","SREBF1",1902.98187943417,0.921216007115391,0.264266591255478,3.48593442227743,0.000490421211960943,0.00708751909454289,"none","ENSG00000072310",6720
"167","NOS3",237.183278357232,0.727637164472743,0.208824368310581,3.48444566292446,0.000493157584803391,0.00710473972522163,"none","ENSG00000164867",4846
"168","LIPH",190.515919976394,0.66175053858753,0.191133590222232,3.46224092697735,0.000535697379492514,0.00750402327296372,"none","ENSG00000163898",200879
"169","SLC25A45",110.102084255487,0.90928606072026,0.262566436932027,3.46307041884281,0.000534048608576617,0.00750402327296372,"none","ENSG00000162241",283130
"170","KCTD3",1189.41424592303,-0.360865433800844,0.104486876410118,-3.45369147015578,0.000552969608185014,0.00770918434036257,"none","ENSG00000136636",51133
"171","CTNS",473.766084062674,0.492884955738202,0.142900782856365,3.44914104657929,0.000562372869421309,0.00778924167294111,"none","ENSG00000040531",1497
"172","GPX8",366.568402761785,-0.649471389550841,0.18842244522135,-3.44688972053129,0.000567080009777431,0.00783472046981204,"none","ENSG00000164294",493869
"173","SLC9A8",906.35171054712,0.455683115317487,0.1322439759998,3.44577597484043,0.000569422204184571,0.00786050216646093,"none","ENSG00000197818",23315
"174","CRYZ",702.548364435211,-0.721206423960261,0.209849248922068,-3.43678344175583,0.000588666063604707,0.00801226439415805,"none","ENSG00000116791",1429
"175","ELOVL3",59.9311716451411,1.01071868979488,0.294442146399419,3.4326563032991,0.000597699253742756,0.00809517200926407,"none","ENSG00000119915",83401
"176","GPIHBP1",47.6715366912274,1.29062251312791,0.376670387271611,3.42639760581248,0.000611644323438366,0.00822332881104839,"none","ENSG00000277494",338328
"177","GABRQ",47.3492125540894,1.29047174840696,0.377867039564866,3.41514769293719,0.000637474359002701,0.00846037111505996,"none","ENSG00000268089",55879
"178","MMADHC",2532.63334095647,-0.374421123569537,0.109764447796033,-3.41113294046991,0.000646935408914425,0.00853789256688822,"none","ENSG00000168288",27249
"179","FA2H",213.402930272272,1.23742831999472,0.362727840530515,3.41145118109737,0.000646180712931895,0.00853789256688822,"none","ENSG00000103089",79152
"180","MAT2B",1304.57493924329,-0.433842899129156,0.127278308320702,-3.4086161644764,0.00065293279195447,0.00858538488071144,"none","ENSG00000038274",27430
"181","PISD",690.873080075985,0.442618041852104,0.130025370874571,3.40408982397039,0.000663849193584048,0.00868474658167403,"none","ENSG00000241878",23761
"182","KDM6B",1936.25833727749,0.505652759334967,0.148570169124392,3.40346088528447,0.000665379394834079,0.00869099193727108,"none","ENSG00000132510",23135
"183","ATP2A3",124.105279236282,0.948965585269948,0.279454238710539,3.39578168378722,0.000684329187636564,0.00884117783919457,"none","ENSG00000074370",489
